"","year","animal_type","outcome","state_territory","count"
"2829",2010,"Dogs","Euthanized","SA",1012
"2830",2010,"Dogs","Euthanized","TAS",239
"2831",2010,"Dogs","Euthanized","VIC",2893
"2832",2010,"Dogs","Euthanized","WA",282
"2833",2010,"Dogs","Other","ACT",11
"2834",2010,"Dogs","Other","NSW",242
"2835",2010,"Dogs","Other","NT",4
"2836",2010,"Dogs","Other","QLD",156
"2837",2010,"Dogs","Other","SA",6
"2838",2010,"Dogs","Other","TAS",21
"2839",2010,"Dogs","Other","VIC",22
"2840",2010,"Dogs","Other","WA",3
"2841",2010,"Cats","Reclaimed","ACT",161
"2842",2010,"Cats","Reclaimed","NSW",470
"2843",2010,"Cats","Reclaimed","NT",16
"2844",2010,"Cats","Reclaimed","QLD",699
"2845",2010,"Cats","Reclaimed","SA",132
"2846",2010,"Cats","Reclaimed","TAS",83
"2847",2010,"Cats","Reclaimed","VIC",819
"2848",2010,"Cats","Reclaimed","WA",6
"2849",2010,"Cats","Rehomed","ACT",1221
"2850",2010,"Cats","Rehomed","NSW",4554
"2851",2010,"Cats","Rehomed","NT",353
"2852",2010,"Cats","Rehomed","QLD",4933
"2853",2010,"Cats","Rehomed","SA",1513
"2854",2010,"Cats","Rehomed","TAS",1078
"2855",2010,"Cats","Rehomed","VIC",4668
"2856",2010,"Cats","Rehomed","WA",684
"2857",2010,"Cats","Currently In Care","ACT",121
"2858",2010,"Cats","Currently In Care","NSW",1338
"2859",2010,"Cats","Currently In Care","NT",21
"2860",2010,"Cats","Currently In Care","QLD",783
"2861",2010,"Cats","Currently In Care","SA",92
"2862",2010,"Cats","Currently In Care","TAS",294
"2863",2010,"Cats","Currently In Care","VIC",297
"2864",2010,"Cats","Currently In Care","WA",23
"2865",2010,"Cats","Transferred","ACT",1
"2866",2010,"Cats","Transferred","NSW",1118
"2867",2010,"Cats","Transferred","NT",0
"2868",2010,"Cats","Transferred","QLD",256
"2869",2010,"Cats","Transferred","SA",58
"2870",2010,"Cats","Transferred","TAS",22
"2871",2010,"Cats","Transferred","VIC",559
"2872",2010,"Cats","Transferred","WA",0
"2873",2010,"Cats","Euthanized","ACT",1252
"2874",2010,"Cats","Euthanized","NSW",13031
"2875",2010,"Cats","Euthanized","NT",228
"2876",2010,"Cats","Euthanized","QLD",9566
"2877",2010,"Cats","Euthanized","SA",2630
"2878",2010,"Cats","Euthanized","TAS",1667
"2879",2010,"Cats","Euthanized","VIC",8527
"2880",2010,"Cats","Euthanized","WA",276
"2881",2010,"Cats","Other","ACT",109
"2882",2010,"Cats","Other","NSW",192
"2883",2010,"Cats","Other","NT",16
"2884",2010,"Cats","Other","QLD",218
"2885",2010,"Cats","Other","SA",481
"2886",2010,"Cats","Other","TAS",24
"2887",2010,"Cats","Other","VIC",15
"2888",2010,"Cats","Other","WA",12
"2889",2010,"Horses","Reclaimed","ACT",0
"2890",2010,"Horses","Reclaimed","NSW",11
"2891",2010,"Horses","Reclaimed","NT",0
"2892",2010,"Horses","Reclaimed","QLD",16
"2893",2010,"Horses","Reclaimed","SA",0
"2894",2010,"Horses","Reclaimed","TAS",0
"2895",2010,"Horses","Reclaimed","VIC",4
"2896",2010,"Horses","Reclaimed","WA",0
"2897",2010,"Horses","Rehomed","ACT",1
"2898",2010,"Horses","Rehomed","NSW",40
"2899",2010,"Horses","Rehomed","NT",0
"2900",2010,"Horses","Rehomed","QLD",15
"2901",2010,"Horses","Rehomed","SA",1
"2902",2010,"Horses","Rehomed","TAS",21
"2903",2010,"Horses","Rehomed","VIC",5
"2904",2010,"Horses","Rehomed","WA",8
"2905",2010,"Horses","Currently In Care","ACT",1
"2906",2010,"Horses","Currently In Care","NSW",11
"2907",2010,"Horses","Currently In Care","NT",0
"2908",2010,"Horses","Currently In Care","QLD",13
"2909",2010,"Horses","Currently In Care","SA",0
"2910",2010,"Horses","Currently In Care","TAS",1
"2911",2010,"Horses","Currently In Care","VIC",19
"2912",2010,"Horses","Currently In Care","WA",5
"2913",2010,"Horses","Transferred","ACT",0
"2914",2010,"Horses","Transferred","NSW",1
"2915",2010,"Horses","Transferred","NT",0
"2916",2010,"Horses","Transferred","QLD",11
"2917",2010,"Horses","Transferred","SA",0
"2918",2010,"Horses","Transferred","TAS",0
"2919",2010,"Horses","Transferred","VIC",0
"2920",2010,"Horses","Transferred","WA",0
"2921",2010,"Horses","Euthanized","ACT",0
"2922",2010,"Horses","Euthanized","NSW",12
"2923",2010,"Horses","Euthanized","NT",0
"2924",2010,"Horses","Euthanized","QLD",8
"2925",2010,"Horses","Euthanized","SA",8
"2926",2010,"Horses","Euthanized","TAS",1
"2927",2010,"Horses","Euthanized","VIC",1
"2928",2010,"Horses","Euthanized","WA",2
"2929",2010,"Horses","Other","ACT",0
"2930",2010,"Horses","Other","NSW",0
"2931",2010,"Horses","Other","NT",0
"2932",2010,"Horses","Other","QLD",0
"2933",2010,"Horses","Other","SA",0
"2934",2010,"Horses","Other","TAS",0
"2935",2010,"Horses","Other","VIC",0
"2936",2010,"Horses","Other","WA",0
"2937",2010,"Livestock","Reclaimed","ACT",3
"2938",2010,"Livestock","Reclaimed","NSW",107
"2939",2010,"Livestock","Reclaimed","NT",4
"2940",2010,"Livestock","Reclaimed","QLD",46
"2941",2010,"Livestock","Reclaimed","SA",1
"2942",2010,"Livestock","Reclaimed","TAS",9
"2943",2010,"Livestock","Reclaimed","VIC",34
"2944",2010,"Livestock","Reclaimed","WA",0
"2945",2010,"Livestock","Rehomed","ACT",88
"2946",2010,"Livestock","Rehomed","NSW",422
"2947",2010,"Livestock","Rehomed","NT",0
"2948",2010,"Livestock","Rehomed","QLD",451
"2949",2010,"Livestock","Rehomed","SA",20
"2950",2010,"Livestock","Rehomed","TAS",160
"2951",2010,"Livestock","Rehomed","VIC",241
"2952",2010,"Livestock","Rehomed","WA",133
"2953",2010,"Livestock","Currently In Care","ACT",13
"2954",2010,"Livestock","Currently In Care","NSW",234
"2955",2010,"Livestock","Currently In Care","NT",0
"2956",2010,"Livestock","Currently In Care","QLD",62
"2957",2010,"Livestock","Currently In Care","SA",2
"2958",2010,"Livestock","Currently In Care","TAS",15
"2959",2010,"Livestock","Currently In Care","VIC",16
"2960",2010,"Livestock","Currently In Care","WA",11
"2961",2010,"Livestock","Transferred","ACT",0
"2962",2010,"Livestock","Transferred","NSW",61
"2963",2010,"Livestock","Transferred","NT",0
"2964",2010,"Livestock","Transferred","QLD",58
"2965",2010,"Livestock","Transferred","SA",0
"2966",2010,"Livestock","Transferred","TAS",1
"2967",2010,"Livestock","Transferred","VIC",0
"2968",2010,"Livestock","Transferred","WA",0
"2969",2010,"Livestock","Euthanized","ACT",19
"2970",2010,"Livestock","Euthanized","NSW",417
"2971",2010,"Livestock","Euthanized","NT",0
"2972",2010,"Livestock","Euthanized","QLD",324
"2973",2010,"Livestock","Euthanized","SA",80
"2974",2010,"Livestock","Euthanized","TAS",62
"2975",2010,"Livestock","Euthanized","VIC",163
"2976",2010,"Livestock","Euthanized","WA",22
"2977",2010,"Livestock","Other","ACT",6
"2978",2010,"Livestock","Other","NSW",14
"2979",2010,"Livestock","Other","NT",0
"2980",2010,"Livestock","Other","QLD",73
"2981",2010,"Livestock","Other","SA",1
"2982",2010,"Livestock","Other","TAS",3
"2983",2010,"Livestock","Other","VIC",56
"2984",2010,"Livestock","Other","WA",0
"2985",2010,"Wildlife","Released","ACT",894
"2986",2010,"Wildlife","Released","NSW",39
"2987",2010,"Wildlife","Released","NT",0
"2988",2010,"Wildlife","Released","QLD",827
"2989",2010,"Wildlife","Released","SA",25
"2990",2010,"Wildlife","Released","TAS",13
"2991",2010,"Wildlife","Released","VIC",41
"2992",2010,"Wildlife","Released","WA",1
"2993",2010,"Wildlife","Currently In Care","ACT",120
"2994",2010,"Wildlife","Currently In Care","NSW",48
"2995",2010,"Wildlife","Currently In Care","NT",0
"2996",2010,"Wildlife","Currently In Care","QLD",66
"2997",2010,"Wildlife","Currently In Care","SA",0
"2998",2010,"Wildlife","Currently In Care","TAS",12
"2999",2010,"Wildlife","Currently In Care","VIC",18
"3000",2010,"Wildlife","Currently In Care","WA",0
"3001",2010,"Wildlife","Transferred","ACT",31
"3002",2010,"Wildlife","Transferred","NSW",301
"3003",2010,"Wildlife","Transferred","NT",0
"3004",2010,"Wildlife","Transferred","QLD",1675
"3005",2010,"Wildlife","Transferred","SA",98
"3006",2010,"Wildlife","Transferred","TAS",60
"3007",2010,"Wildlife","Transferred","VIC",593
"3008",2010,"Wildlife","Transferred","WA",0
"3009",2010,"Wildlife","Euthanized","ACT",1542
"3010",2010,"Wildlife","Euthanized","NSW",483
"3011",2010,"Wildlife","Euthanized","NT",0
"3012",2010,"Wildlife","Euthanized","QLD",3986
"3013",2010,"Wildlife","Euthanized","SA",186
"3014",2010,"Wildlife","Euthanized","TAS",103
"3015",2010,"Wildlife","Euthanized","VIC",730
"3016",2010,"Wildlife","Euthanized","WA",3
"3017",2010,"Wildlife","Other","ACT",653
"3018",2010,"Wildlife","Other","NSW",308
"3019",2010,"Wildlife","Other","NT",0
"3020",2010,"Wildlife","Other","QLD",848
"3021",2010,"Wildlife","Other","SA",10
"3022",2010,"Wildlife","Other","TAS",22
"3023",2010,"Wildlife","Other","VIC",212
"3024",2010,"Wildlife","Other","WA",2
"3025",2010,"Other Animals","Reclaimed","ACT",35
"3026",2010,"Other Animals","Reclaimed","NSW",34
"3027",2010,"Other Animals","Reclaimed","NT",1
"3028",2010,"Other Animals","Reclaimed","QLD",68
"3029",2010,"Other Animals","Reclaimed","SA",16
"3030",2010,"Other Animals","Reclaimed","TAS",13
"3031",2010,"Other Animals","Reclaimed","VIC",58
"3032",2010,"Other Animals","Reclaimed","WA",0
"3033",2010,"Other Animals","Rehomed","ACT",329
"3034",2010,"Other Animals","Rehomed","NSW",456
"3035",2010,"Other Animals","Rehomed","NT",3
"3036",2010,"Other Animals","Rehomed","QLD",647
"3037",2010,"Other Animals","Rehomed","SA",248
"3038",2010,"Other Animals","Rehomed","TAS",180
"3039",2010,"Other Animals","Rehomed","VIC",614
"3040",2010,"Other Animals","Rehomed","WA",0
"3041",2010,"Other Animals","Currently In Care","ACT",37
"3042",2010,"Other Animals","Currently In Care","NSW",15
"3043",2010,"Other Animals","Currently In Care","NT",0
"3044",2010,"Other Animals","Currently In Care","QLD",91
"3045",2010,"Other Animals","Currently In Care","SA",8
"3046",2010,"Other Animals","Currently In Care","TAS",55
"3047",2010,"Other Animals","Currently In Care","VIC",88
"3048",2010,"Other Animals","Currently In Care","WA",0
"3049",2010,"Other Animals","Transferred","ACT",0
"3050",2010,"Other Animals","Transferred","NSW",106
"3051",2010,"Other Animals","Transferred","NT",0
"3052",2010,"Other Animals","Transferred","QLD",428
"3053",2010,"Other Animals","Transferred","SA",11
"3054",2010,"Other Animals","Transferred","TAS",14
"3055",2010,"Other Animals","Transferred","VIC",0
"3056",2010,"Other Animals","Transferred","WA",0
"3057",2010,"Other Animals","Euthanized","ACT",129
"3058",2010,"Other Animals","Euthanized","NSW",1472
"3059",2010,"Other Animals","Euthanized","NT",13
"3060",2010,"Other Animals","Euthanized","QLD",426
"3061",2010,"Other Animals","Euthanized","SA",382
"3062",2010,"Other Animals","Euthanized","TAS",42
"3063",2010,"Other Animals","Euthanized","VIC",873
"3064",2010,"Other Animals","Euthanized","WA",0
"3065",2010,"Other Animals","Other","ACT",46
"3066",2010,"Other Animals","Other","NSW",85
"3067",2010,"Other Animals","Other","NT",0
"3068",2010,"Other Animals","Other","QLD",87
"3069",2010,"Other Animals","Other","SA",14
"3070",2010,"Other Animals","Other","TAS",68
"3071",2010,"Other Animals","Other","VIC",84
"3072",2010,"Other Animals","Other","WA",0
"3073",2011,"Dogs","Reclaimed","ACT",967
"3074",2011,"Dogs","Reclaimed","NSW",896
"3075",2011,"Dogs","Reclaimed","NT",141
"3076",2011,"Dogs","Reclaimed","QLD",5132
"3077",2011,"Dogs","Reclaimed","SA",2044
"3078",2011,"Dogs","Reclaimed","TAS",666
"3079",2011,"Dogs","Reclaimed","VIC",8204
"3080",2011,"Dogs","Reclaimed","WA",566
"3081",2011,"Dogs","Rehomed","ACT",358
"3082",2011,"Dogs","Rehomed","NSW",4921
"3083",2011,"Dogs","Rehomed","NT",376
"3084",2011,"Dogs","Rehomed","QLD",5988
"3085",2011,"Dogs","Rehomed","SA",946
"3086",2011,"Dogs","Rehomed","TAS",681
"3087",2011,"Dogs","Rehomed","VIC",4249
"3088",2011,"Dogs","Rehomed","WA",456
"3089",2011,"Dogs","Currently In Care","ACT",100
"3090",2011,"Dogs","Currently In Care","NSW",633
"3091",2011,"Dogs","Currently In Care","NT",50
"3092",2011,"Dogs","Currently In Care","QLD",746
"3093",2011,"Dogs","Currently In Care","SA",30
"3094",2011,"Dogs","Currently In Care","TAS",102
"3095",2011,"Dogs","Currently In Care","VIC",525
"3096",2011,"Dogs","Currently In Care","WA",101
"3097",2011,"Dogs","Transferred","ACT",245
"3098",2011,"Dogs","Transferred","NSW",609
"3099",2011,"Dogs","Transferred","NT",0
"3100",2011,"Dogs","Transferred","QLD",802
"3101",2011,"Dogs","Transferred","SA",323
"3102",2011,"Dogs","Transferred","TAS",56
"3103",2011,"Dogs","Transferred","VIC",7
"3104",2011,"Dogs","Transferred","WA",0
"3105",2011,"Dogs","Euthanized","ACT",117
"3106",2011,"Dogs","Euthanized","NSW",4862
"3107",2011,"Dogs","Euthanized","NT",150
"3108",2011,"Dogs","Euthanized","QLD",5242
"3109",2011,"Dogs","Euthanized","SA",899
"3110",2011,"Dogs","Euthanized","TAS",327
"3111",2011,"Dogs","Euthanized","VIC",2306
"3112",2011,"Dogs","Euthanized","WA",308
"3113",2011,"Dogs","Other","ACT",20
"3114",2011,"Dogs","Other","NSW",68
"3115",2011,"Dogs","Other","NT",4
"3116",2011,"Dogs","Other","QLD",118
"3117",2011,"Dogs","Other","SA",42
"3118",2011,"Dogs","Other","TAS",8
"3119",2011,"Dogs","Other","VIC",169
"3120",2011,"Dogs","Other","WA",3
"3121",2011,"Cats","Reclaimed","ACT",226
"3122",2011,"Cats","Reclaimed","NSW",243
"3123",2011,"Cats","Reclaimed","NT",16
"3124",2011,"Cats","Reclaimed","QLD",580
"3125",2011,"Cats","Reclaimed","SA",125
"3126",2011,"Cats","Reclaimed","TAS",69
"3127",2011,"Cats","Reclaimed","VIC",898
"3128",2011,"Cats","Reclaimed","WA",9
"3129",2011,"Cats","Rehomed","ACT",1243
"3130",2011,"Cats","Rehomed","NSW",4589
"3131",2011,"Cats","Rehomed","NT",289
"3132",2011,"Cats","Rehomed","QLD",6191
"3133",2011,"Cats","Rehomed","SA",1441
"3134",2011,"Cats","Rehomed","TAS",1390
"3135",2011,"Cats","Rehomed","VIC",4900
"3136",2011,"Cats","Rehomed","WA",446
"3137",2011,"Cats","Currently In Care","ACT",71
"3138",2011,"Cats","Currently In Care","NSW",1241
"3139",2011,"Cats","Currently In Care","NT",115
"3140",2011,"Cats","Currently In Care","QLD",767
"3141",2011,"Cats","Currently In Care","SA",62
"3142",2011,"Cats","Currently In Care","TAS",190
"3143",2011,"Cats","Currently In Care","VIC",515
"3144",2011,"Cats","Currently In Care","WA",35
"3145",2011,"Cats","Transferred","ACT",0
"3146",2011,"Cats","Transferred","NSW",731
"3147",2011,"Cats","Transferred","NT",0
"3148",2011,"Cats","Transferred","QLD",174
"3149",2011,"Cats","Transferred","SA",105
"3150",2011,"Cats","Transferred","TAS",44
"3151",2011,"Cats","Transferred","VIC",365
"3152",2011,"Cats","Transferred","WA",0
"3153",2011,"Cats","Euthanized","ACT",822
"3154",2011,"Cats","Euthanized","NSW",9531
"3155",2011,"Cats","Euthanized","NT",188
"3156",2011,"Cats","Euthanized","QLD",5684
"3157",2011,"Cats","Euthanized","SA",2125
"3158",2011,"Cats","Euthanized","TAS",1113
"3159",2011,"Cats","Euthanized","VIC",4952
"3160",2011,"Cats","Euthanized","WA",236
"3161",2011,"Cats","Other","ACT",38
"3162",2011,"Cats","Other","NSW",74
"3163",2011,"Cats","Other","NT",19
"3164",2011,"Cats","Other","QLD",204
"3165",2011,"Cats","Other","SA",84
"3166",2011,"Cats","Other","TAS",33
"3167",2011,"Cats","Other","VIC",152
"3168",2011,"Cats","Other","WA",12
"3169",2011,"Horses","Reclaimed","ACT",0
"3170",2011,"Horses","Reclaimed","NSW",7
"3171",2011,"Horses","Reclaimed","NT",0
"3172",2011,"Horses","Reclaimed","QLD",22
"3173",2011,"Horses","Reclaimed","SA",0
"3174",2011,"Horses","Reclaimed","TAS",0
"3175",2011,"Horses","Reclaimed","VIC",0
"3176",2011,"Horses","Reclaimed","WA",0
"3177",2011,"Horses","Rehomed","ACT",1
"3178",2011,"Horses","Rehomed","NSW",31
"3179",2011,"Horses","Rehomed","NT",0
"3180",2011,"Horses","Rehomed","QLD",19
"3181",2011,"Horses","Rehomed","SA",4
"3182",2011,"Horses","Rehomed","TAS",8
"3183",2011,"Horses","Rehomed","VIC",10
"3184",2011,"Horses","Rehomed","WA",2
"3185",2011,"Horses","Currently In Care","ACT",0
"3186",2011,"Horses","Currently In Care","NSW",51
"3187",2011,"Horses","Currently In Care","NT",0
"3188",2011,"Horses","Currently In Care","QLD",12
"3189",2011,"Horses","Currently In Care","SA",0
"3190",2011,"Horses","Currently In Care","TAS",5
"3191",2011,"Horses","Currently In Care","VIC",13
"3192",2011,"Horses","Currently In Care","WA",4
"3193",2011,"Horses","Transferred","ACT",0
"3194",2011,"Horses","Transferred","NSW",0
"3195",2011,"Horses","Transferred","NT",0
"3196",2011,"Horses","Transferred","QLD",8
"3197",2011,"Horses","Transferred","SA",0
"3198",2011,"Horses","Transferred","TAS",0
"3199",2011,"Horses","Transferred","VIC",0
"3200",2011,"Horses","Transferred","WA",0
"3201",2011,"Horses","Euthanized","ACT",1
"3202",2011,"Horses","Euthanized","NSW",10
"3203",2011,"Horses","Euthanized","NT",0
"3204",2011,"Horses","Euthanized","QLD",2
"3205",2011,"Horses","Euthanized","SA",3
"3206",2011,"Horses","Euthanized","TAS",2
"3207",2011,"Horses","Euthanized","VIC",13
"3208",2011,"Horses","Euthanized","WA",2
"3209",2011,"Horses","Other","ACT",0
"3210",2011,"Horses","Other","NSW",0
"3211",2011,"Horses","Other","NT",0
"3212",2011,"Horses","Other","QLD",0
"3213",2011,"Horses","Other","SA",2
"3214",2011,"Horses","Other","TAS",0
"3215",2011,"Horses","Other","VIC",0
"3216",2011,"Horses","Other","WA",0
"3217",2011,"Livestock","Reclaimed","ACT",6
"3218",2011,"Livestock","Reclaimed","NSW",11
"3219",2011,"Livestock","Reclaimed","NT",1
"3220",2011,"Livestock","Reclaimed","QLD",15
"3221",2011,"Livestock","Reclaimed","SA",3
"3222",2011,"Livestock","Reclaimed","TAS",11
"3223",2011,"Livestock","Reclaimed","VIC",21
"3224",2011,"Livestock","Reclaimed","WA",0
"3225",2011,"Livestock","Rehomed","ACT",92
"3226",2011,"Livestock","Rehomed","NSW",478
"3227",2011,"Livestock","Rehomed","NT",0
"3228",2011,"Livestock","Rehomed","QLD",385
"3229",2011,"Livestock","Rehomed","SA",6
"3230",2011,"Livestock","Rehomed","TAS",94
"3231",2011,"Livestock","Rehomed","VIC",158
"3232",2011,"Livestock","Rehomed","WA",38
"3233",2011,"Livestock","Currently In Care","ACT",9
"3234",2011,"Livestock","Currently In Care","NSW",289
"3235",2011,"Livestock","Currently In Care","NT",0
"3236",2011,"Livestock","Currently In Care","QLD",42
"3237",2011,"Livestock","Currently In Care","SA",0
"3238",2011,"Livestock","Currently In Care","TAS",21
"3239",2011,"Livestock","Currently In Care","VIC",38
"3240",2011,"Livestock","Currently In Care","WA",6
"3241",2011,"Livestock","Transferred","ACT",0
"3242",2011,"Livestock","Transferred","NSW",10
"3243",2011,"Livestock","Transferred","NT",0
"3244",2011,"Livestock","Transferred","QLD",112
"3245",2011,"Livestock","Transferred","SA",0
"3246",2011,"Livestock","Transferred","TAS",2
"3247",2011,"Livestock","Transferred","VIC",2
"3248",2011,"Livestock","Transferred","WA",0
"3249",2011,"Livestock","Euthanized","ACT",24
"3250",2011,"Livestock","Euthanized","NSW",369
"3251",2011,"Livestock","Euthanized","NT",0
"3252",2011,"Livestock","Euthanized","QLD",318
"3253",2011,"Livestock","Euthanized","SA",3
"3254",2011,"Livestock","Euthanized","TAS",63
"3255",2011,"Livestock","Euthanized","VIC",138
"3256",2011,"Livestock","Euthanized","WA",13
"3257",2011,"Livestock","Other","ACT",1
"3258",2011,"Livestock","Other","NSW",8
"3259",2011,"Livestock","Other","NT",0
"3260",2011,"Livestock","Other","QLD",43
"3261",2011,"Livestock","Other","SA",2
"3262",2011,"Livestock","Other","TAS",2
"3263",2011,"Livestock","Other","VIC",10
"3264",2011,"Livestock","Other","WA",2
"3265",2011,"Wildlife","Released","ACT",697
"3266",2011,"Wildlife","Released","NSW",49
"3267",2011,"Wildlife","Released","NT",0
"3268",2011,"Wildlife","Released","QLD",1029
"3269",2011,"Wildlife","Released","SA",44
"3270",2011,"Wildlife","Released","TAS",26
"3271",2011,"Wildlife","Released","VIC",69
"3272",2011,"Wildlife","Released","WA",0
"3273",2011,"Wildlife","Currently In Care","ACT",89
"3274",2011,"Wildlife","Currently In Care","NSW",114
"3275",2011,"Wildlife","Currently In Care","NT",0
"3276",2011,"Wildlife","Currently In Care","QLD",33
"3277",2011,"Wildlife","Currently In Care","SA",29
"3278",2011,"Wildlife","Currently In Care","TAS",1
"3279",2011,"Wildlife","Currently In Care","VIC",9
"3280",2011,"Wildlife","Currently In Care","WA",0
"3281",2011,"Wildlife","Transferred","ACT",24
"3282",2011,"Wildlife","Transferred","NSW",255
"3283",2011,"Wildlife","Transferred","NT",0
"3284",2011,"Wildlife","Transferred","QLD",2345
"3285",2011,"Wildlife","Transferred","SA",17
"3286",2011,"Wildlife","Transferred","TAS",50
"3287",2011,"Wildlife","Transferred","VIC",567
"3288",2011,"Wildlife","Transferred","WA",0
"3289",2011,"Wildlife","Euthanized","ACT",1612
"3290",2011,"Wildlife","Euthanized","NSW",349
"3291",2011,"Wildlife","Euthanized","NT",1
"3292",2011,"Wildlife","Euthanized","QLD",4428
"3293",2011,"Wildlife","Euthanized","SA",45
"3294",2011,"Wildlife","Euthanized","TAS",69
"3295",2011,"Wildlife","Euthanized","VIC",787
"3296",2011,"Wildlife","Euthanized","WA",0
"3297",2011,"Wildlife","Other","ACT",428
"3298",2011,"Wildlife","Other","NSW",197
"3299",2011,"Wildlife","Other","NT",0
"3300",2011,"Wildlife","Other","QLD",477
"3301",2011,"Wildlife","Other","SA",1
"3302",2011,"Wildlife","Other","TAS",14
"3303",2011,"Wildlife","Other","VIC",240
"3304",2011,"Wildlife","Other","WA",0
"3305",2011,"Other Animals","Reclaimed","ACT",47
"3306",2011,"Other Animals","Reclaimed","NSW",36
"3307",2011,"Other Animals","Reclaimed","NT",0
"3308",2011,"Other Animals","Reclaimed","QLD",86
"3309",2011,"Other Animals","Reclaimed","SA",18
"3310",2011,"Other Animals","Reclaimed","TAS",28
"3311",2011,"Other Animals","Reclaimed","VIC",25
"3312",2011,"Other Animals","Reclaimed","WA",5
"3313",2011,"Other Animals","Rehomed","ACT",384
"3314",2011,"Other Animals","Rehomed","NSW",609
"3315",2011,"Other Animals","Rehomed","NT",8
"3316",2011,"Other Animals","Rehomed","QLD",758
"3317",2011,"Other Animals","Rehomed","SA",296
"3318",2011,"Other Animals","Rehomed","TAS",184
"3319",2011,"Other Animals","Rehomed","VIC",482
"3320",2011,"Other Animals","Rehomed","WA",97
"3321",2011,"Other Animals","Currently In Care","ACT",70
"3322",2011,"Other Animals","Currently In Care","NSW",19
"3323",2011,"Other Animals","Currently In Care","NT",0
"3324",2011,"Other Animals","Currently In Care","QLD",67
"3325",2011,"Other Animals","Currently In Care","SA",25
"3326",2011,"Other Animals","Currently In Care","TAS",15
"3327",2011,"Other Animals","Currently In Care","VIC",107
"3328",2011,"Other Animals","Currently In Care","WA",19
"3329",2011,"Other Animals","Transferred","ACT",0
"3330",2011,"Other Animals","Transferred","NSW",20
"3331",2011,"Other Animals","Transferred","NT",0
"3332",2011,"Other Animals","Transferred","QLD",144
"3333",2011,"Other Animals","Transferred","SA",53
"3334",2011,"Other Animals","Transferred","TAS",4
"3335",2011,"Other Animals","Transferred","VIC",8
"3336",2011,"Other Animals","Transferred","WA",0
"3337",2011,"Other Animals","Euthanized","ACT",191
"3338",2011,"Other Animals","Euthanized","NSW",1284
"3339",2011,"Other Animals","Euthanized","NT",4
"3340",2011,"Other Animals","Euthanized","QLD",328
"3341",2011,"Other Animals","Euthanized","SA",228
"3342",2011,"Other Animals","Euthanized","TAS",29
"3343",2011,"Other Animals","Euthanized","VIC",470
"3344",2011,"Other Animals","Euthanized","WA",40
"3345",2011,"Other Animals","Other","ACT",26
"3346",2011,"Other Animals","Other","NSW",36
"3347",2011,"Other Animals","Other","NT",1
"3348",2011,"Other Animals","Other","QLD",88
"3349",2011,"Other Animals","Other","SA",41
"3350",2011,"Other Animals","Other","TAS",8
"3351",2011,"Other Animals","Other","VIC",62
"3352",2011,"Other Animals","Other","WA",2
"3353",2012,"Dogs","Reclaimed","ACT",1072
"3354",2012,"Dogs","Reclaimed","NSW",1208
"3355",2012,"Dogs","Reclaimed","NT",94
"3356",2012,"Dogs","Reclaimed","QLD",5568
"3357",2012,"Dogs","Reclaimed","SA",1800
"3358",2012,"Dogs","Reclaimed","TAS",652
"3359",2012,"Dogs","Reclaimed","VIC",7259
"3360",2012,"Dogs","Reclaimed","WA",303
"3361",2012,"Dogs","Rehomed","ACT",389
"3362",2012,"Dogs","Rehomed","NSW",4693
"3363",2012,"Dogs","Rehomed","NT",253
"3364",2012,"Dogs","Rehomed","QLD",5809
"3365",2012,"Dogs","Rehomed","SA",1043
"3366",2012,"Dogs","Rehomed","TAS",550
"3367",2012,"Dogs","Rehomed","VIC",3636
"3368",2012,"Dogs","Rehomed","WA",254
"3369",2012,"Dogs","Currently In Care","ACT",76
"3370",2012,"Dogs","Currently In Care","NSW",652
"3371",2012,"Dogs","Currently In Care","NT",93
"3372",2012,"Dogs","Currently In Care","QLD",761
"3373",2012,"Dogs","Currently In Care","SA",435
"3374",2012,"Dogs","Currently In Care","TAS",74
"3375",2012,"Dogs","Currently In Care","VIC",485
"3376",2012,"Dogs","Currently In Care","WA",94
"3377",2012,"Dogs","Transferred","ACT",152
"3378",2012,"Dogs","Transferred","NSW",452
"3379",2012,"Dogs","Transferred","NT",0
"3380",2012,"Dogs","Transferred","QLD",717
"3381",2012,"Dogs","Transferred","SA",2
"3382",2012,"Dogs","Transferred","TAS",0
"3383",2012,"Dogs","Transferred","VIC",11
"3384",2012,"Dogs","Transferred","WA",0
"3385",2012,"Dogs","Euthanized","ACT",132
"3386",2012,"Dogs","Euthanized","NSW",4021
"3387",2012,"Dogs","Euthanized","NT",106
"3388",2012,"Dogs","Euthanized","QLD",2999
"3389",2012,"Dogs","Euthanized","SA",618
"3390",2012,"Dogs","Euthanized","TAS",343
"3391",2012,"Dogs","Euthanized","VIC",1973
"3392",2012,"Dogs","Euthanized","WA",163
"3393",2012,"Dogs","Other","ACT",9
"3394",2012,"Dogs","Other","NSW",45
"3395",2012,"Dogs","Other","NT",0
"3396",2012,"Dogs","Other","QLD",134
"3397",2012,"Dogs","Other","SA",11
"3398",2012,"Dogs","Other","TAS",5
"3399",2012,"Dogs","Other","VIC",43
"3400",2012,"Dogs","Other","WA",0
"3401",2012,"Cats","Reclaimed","ACT",187
"3402",2012,"Cats","Reclaimed","NSW",422
"3403",2012,"Cats","Reclaimed","NT",4
"3404",2012,"Cats","Reclaimed","QLD",561
"3405",2012,"Cats","Reclaimed","SA",134
